
*** ChampSim Multicore Out-of-Order Simulator ***
Warmup Instructions: 0
Simulation Instructions: 9223372036854775807
Number of CPUs: 1
Page size: 1048576

Off-chip DRAM Size: 64 GiB Channels: 2 Width: 32-bit Data Rate: 4807 MT/s
[ERROR_PAGE_MANAGER] Error latency: 2459910500 
[ERROR_PAGE_MANAGER] Random seed: 54321 (fixed for preload reproducibility)
Simulation CPU 0 critical: IPC 0.015526 < 0.02
Simulation CPU 0 warning: IPC 0.021714 < 0.05
Simulation CPU 0 critical: IPC 0.01551 < 0.02
Simulation CPU 0 critical: IPC 0.018613 < 0.02
Simulation CPU 0 critical: IPC 0.012392 < 0.02
Simulation CPU 0 panic: IPC 0.0093017 < 0.01
Simulation CPU 0 critical: IPC 0.015508 < 0.02
Simulation CPU 0 warning: IPC 0.034145 < 0.05
Simulation CPU 0 critical: IPC 0.012406 < 0.02
Simulation CPU 0 warning: IPC 0.037298 < 0.05
Simulation CPU 0 panic: IPC 0.0031301 < 0.01
Simulation CPU 0 critical: IPC 0.015537 < 0.02
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 critical: IPC 0.015048 < 0.02
Simulation CPU 0 critical: IPC 0.012423 < 0.02
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 warning: IPC 0.036737 < 0.05
Simulation CPU 0 warning: IPC 0.024809 < 0.05
Simulation CPU 0 panic: IPC 0.0062005 < 0.01
Simulation CPU 0 warning: IPC 0.049616 < 0.05
Simulation CPU 0 panic: IPC 0.009301 < 0.01
Simulation CPU 0 panic: IPC 0.0031048 < 0.01
Simulation CPU 0 warning: IPC 0.034131 < 0.05
Simulation CPU 0 critical: IPC 0.015517 < 0.02
Heartbeat CPU 0 instructions: 30000004 cycles: 1310735505 heartbeat IPC: 0.02942 cumulative IPC: 0.02289 (Simulation time: 01 hr 39 min 59 sec)
Simulation CPU 0 warning: IPC 0.037211 < 0.05
Simulation CPU 0 critical: IPC 0.012412 < 0.02
Simulation CPU 0 panic: IPC 0.0031018 < 0.01
Simulation CPU 0 panic: IPC 0.0062108 < 0.01
Simulation CPU 0 panic: IPC 0.0048863 < 0.01
Simulation CPU 0 panic: IPC 0.0093111 < 0.01
Simulation CPU 0 critical: IPC 0.012394 < 0.02
Simulation CPU 0 panic: IPC 1.59e-05 < 0.01
Simulation CPU 0 critical: IPC 0.015504 < 0.02
Simulation CPU 0 panic: IPC 0.0073798 < 0.01
Simulation CPU 0 warning: IPC 0.031614 < 0.05
Simulation CPU 0 panic: IPC 3.2e-06 < 0.01
Simulation CPU 0 panic: IPC 8.96e-05 < 0.01
Simulation CPU 0 warning: IPC 0.022949 < 0.05
Simulation CPU 0 critical: IPC 0.016396 < 0.02
Simulation CPU 0 warning: IPC 0.039447 < 0.05
Simulation CPU 0 panic: IPC 0.006212 < 0.01
Simulation CPU 0 panic: IPC 0.0031088 < 0.01
Simulation CPU 0 warning: IPC 0.024504 < 0.05
Simulation CPU 0 warning: IPC 0.043736 < 0.05
Simulation CPU 0 panic: IPC 0.0085768 < 0.01
Simulation CPU 0 warning: IPC 0.021453 < 0.05
Simulation CPU 0 panic: IPC 0.0041138 < 0.01
Simulation CPU 0 warning: IPC 0.020862 < 0.05
Simulation CPU 0 warning: IPC 0.038062 < 0.05
Simulation CPU 0 panic: IPC 0.0062027 < 0.01
Simulation CPU 0 panic: IPC 0.0031156 < 0.01
Simulation CPU 0 warning: IPC 0.037205 < 0.05
Simulation CPU 0 panic: IPC 0.0078495 < 0.01
Simulation CPU 0 critical: IPC 0.01385 < 0.02
Simulation CPU 0 warning: IPC 0.035432 < 0.05
Simulation CPU 0 panic: IPC 0.0062091 < 0.01
Simulation CPU 0 panic: IPC 0.0031298 < 0.01
Simulation CPU 0 panic: IPC 0.0062028 < 0.01
Simulation CPU 0 critical: IPC 0.018643 < 0.02
Simulation CPU 0 critical: IPC 0.018628 < 0.02
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 critical: IPC 0.011207 < 0.02
Simulation CPU 0 warning: IPC 0.025583 < 0.05
Simulation CPU 0 panic: IPC 0.0031006 < 0.01
Simulation CPU 0 warning: IPC 0.021719 < 0.05
Simulation CPU 0 critical: IPC 0.011128 < 0.02
Simulation CPU 0 critical: IPC 0.013677 < 0.02
Simulation CPU 0 critical: IPC 0.012404 < 0.02
Simulation CPU 0 panic: IPC 0.0031006 < 0.01
Heartbeat CPU 0 instructions: 40000005 cycles: 1803110049 heartbeat IPC: 0.02031 cumulative IPC: 0.02218 (Simulation time: 02 hr 16 min 56 sec)
Simulation CPU 0 warning: IPC 0.034142 < 0.05
Simulation CPU 0 warning: IPC 0.040305 < 0.05
Simulation CPU 0 warning: IPC 0.030423 < 0.05
Simulation CPU 0 warning: IPC 0.047096 < 0.05
Simulation CPU 0 warning: IPC 0.027917 < 0.05
Simulation CPU 0 panic: IPC 0.0093076 < 0.01
Simulation CPU 0 panic: IPC 0.0066835 < 0.01
Simulation CPU 0 critical: IPC 0.013914 < 0.02
Simulation CPU 0 warning: IPC 0.042126 < 0.05
Simulation CPU 0 warning: IPC 0.044396 < 0.05
Simulation CPU 0 warning: IPC 0.03002 < 0.05
Simulation CPU 0 warning: IPC 0.041629 < 0.05
Simulation CPU 0 warning: IPC 0.029247 < 0.05
Simulation CPU 0 critical: IPC 0.012891 < 0.02
Simulation CPU 0 critical: IPC 0.012448 < 0.02
Simulation CPU 0 panic: IPC 0.0093099 < 0.01
Simulation CPU 0 panic: IPC 0.0093221 < 0.01
Simulation CPU 0 warning: IPC 0.046528 < 0.05
Simulation CPU 0 warning: IPC 0.044912 < 0.05
Simulation CPU 0 warning: IPC 0.032624 < 0.05
Simulation CPU 0 warning: IPC 0.04032 < 0.05
Heartbeat CPU 0 instructions: 50000009 cycles: 2069134840 heartbeat IPC: 0.03759 cumulative IPC: 0.02416 (Simulation time: 02 hr 35 min 13 sec)
Simulation CPU 0 warning: IPC 0.035837 < 0.05
Simulation CPU 0 warning: IPC 0.029294 < 0.05
Simulation CPU 0 warning: IPC 0.027913 < 0.05
Simulation CPU 0 critical: IPC 0.012347 < 0.02
Simulation CPU 0 panic: IPC 0.0062664 < 0.01
Simulation CPU 0 warning: IPC 0.046498 < 0.05
Simulation CPU 0 panic: IPC 0.0031165 < 0.01
Simulation CPU 0 warning: IPC 0.024802 < 0.05
Simulation CPU 0 panic: IPC 0.0057332 < 0.01
Simulation CPU 0 warning: IPC 0.025781 < 0.05
Simulation CPU 0 warning: IPC 0.035779 < 0.05
Simulation CPU 0 panic: IPC 0.0094624 < 0.01
Simulation CPU 0 warning: IPC 0.021707 < 0.05
Simulation CPU 0 warning: IPC 0.041832 < 0.05
Simulation CPU 0 warning: IPC 0.029282 < 0.05
Simulation CPU 0 warning: IPC 0.029693 < 0.05
Simulation CPU 0 warning: IPC 0.029378 < 0.05
Simulation CPU 0 warning: IPC 0.029609 < 0.05
Simulation CPU 0 warning: IPC 0.02222 < 0.05
Simulation CPU 0 panic: IPC 0.0002752 < 0.01
Simulation CPU 0 panic: IPC 0.0004992 < 0.01
Simulation CPU 0 warning: IPC 0.037378 < 0.05
Simulation CPU 0 critical: IPC 0.012407 < 0.02
Simulation CPU 0 critical: IPC 0.016256 < 0.02
Simulation CPU 0 warning: IPC 0.031899 < 0.05
Simulation CPU 0 warning: IPC 0.025684 < 0.05
Simulation CPU 0 warning: IPC 0.033194 < 0.05
Simulation CPU 0 warning: IPC 0.029689 < 0.05
Heartbeat CPU 0 instructions: 60000012 cycles: 2390604885 heartbeat IPC: 0.03111 cumulative IPC: 0.0251 (Simulation time: 03 hr 01 min 42 sec)
Simulation CPU 0 warning: IPC 0.029243 < 0.05
Simulation CPU 0 panic: IPC 0.0094479 < 0.01
Simulation CPU 0 critical: IPC 0.018601 < 0.02
Simulation CPU 0 panic: IPC 0.0031085 < 0.01
Simulation CPU 0 warning: IPC 0.024266 < 0.05
Simulation CPU 0 critical: IPC 0.015975 < 0.02
Simulation CPU 0 critical: IPC 0.016903 < 0.02
Simulation CPU 0 panic: IPC 0.004106 < 0.01
Simulation CPU 0 panic: IPC 0.0095409 < 0.01
Simulation CPU 0 panic: IPC 0.009328 < 0.01
Simulation CPU 0 panic: IPC 0.0031036 < 0.01
Simulation CPU 0 critical: IPC 0.012432 < 0.02
Simulation CPU 0 panic: IPC 0.003084 < 0.01
Simulation CPU 0 panic: IPC 0.0031205 < 0.01
Simulation CPU 0 panic: IPC 0.0031204 < 0.01
Simulation CPU 0 critical: IPC 0.015519 < 0.02
Simulation CPU 0 warning: IPC 0.037201 < 0.05
Simulation CPU 0 panic: IPC 0.0092978 < 0.01
Simulation CPU 0 critical: IPC 0.010541 < 0.02
Simulation CPU 0 warning: IPC 0.045318 < 0.05
Simulation CPU 0 panic: IPC 0.0040887 < 0.01
Simulation CPU 0 panic: IPC 0.0026126 < 0.01
Simulation CPU 0 critical: IPC 0.015526 < 0.02
Simulation CPU 0 warning: IPC 0.049332 < 0.05
Simulation CPU 0 warning: IPC 0.041064 < 0.05
Simulation CPU 0 warning: IPC 0.02866 < 0.05
Simulation CPU 0 panic: IPC 0.006215 < 0.01
Simulation CPU 0 warning: IPC 0.020633 < 0.05
Simulation CPU 0 warning: IPC 0.026898 < 0.05
Simulation CPU 0 panic: IPC 0.0031046 < 0.01
Simulation CPU 0 critical: IPC 0.016003 < 0.02
Simulation CPU 0 panic: IPC 0.0026233 < 0.01
Simulation CPU 0 critical: IPC 0.010371 < 0.02
Heartbeat CPU 0 instructions: 70000012 cycles: 2795225239 heartbeat IPC: 0.02471 cumulative IPC: 0.02504 (Simulation time: 03 hr 34 min 09 sec)
Simulation CPU 0 panic: IPC 0.0001504 < 0.01
Simulation CPU 0 panic: IPC 0.0005464 < 0.01
Simulation CPU 0 warning: IPC 0.047184 < 0.05
Simulation CPU 0 panic: IPC 0.0093234 < 0.01
Simulation CPU 0 panic: IPC 0.0030368 < 0.01
Simulation CPU 0 panic: IPC 0.0031966 < 0.01
Simulation CPU 0 critical: IPC 0.015536 < 0.02
Simulation CPU 0 warning: IPC 0.03103 < 0.05
Simulation CPU 0 critical: IPC 0.017233 < 0.02
Simulation CPU 0 panic: IPC 0.0018687 < 0.01
Simulation CPU 0 warning: IPC 0.028828 < 0.05
Simulation CPU 0 panic: IPC 0.0048377 < 0.01
Simulation CPU 0 panic: IPC 0.0062376 < 0.01
Simulation CPU 0 panic: IPC 0.0024221 < 0.01
Simulation CPU 0 critical: IPC 0.019111 < 0.02
Simulation CPU 0 warning: IPC 0.039905 < 0.05
Simulation CPU 0 panic: IPC 0.0012222 < 0.01
Simulation CPU 0 panic: IPC 0.0023128 < 0.01
Simulation CPU 0 panic: IPC 0 < 0.01
Simulation CPU 0 panic: IPC 4.24e-05 < 0.01
Simulation CPU 0 panic: IPC 6.08e-05 < 0.01
Simulation CPU 0 warning: IPC 0.024836 < 0.05
Simulation CPU 0 panic: IPC 0.003113 < 0.01
Simulation CPU 0 warning: IPC 0.02545 < 0.05
Simulation CPU 0 warning: IPC 0.029293 < 0.05
Simulation CPU 0 warning: IPC 0.038297 < 0.05
Simulation CPU 0 panic: IPC 0.0062214 < 0.01
Simulation CPU 0 warning: IPC 0.044042 < 0.05
Simulation CPU 0 warning: IPC 0.029271 < 0.05
Simulation CPU 0 warning: IPC 0.029672 < 0.05
Simulation CPU 0 warning: IPC 0.04799 < 0.05
Simulation CPU 0 panic: IPC 0.0003584 < 0.01
Simulation CPU 0 warning: IPC 0.023593 < 0.05
Simulation CPU 0 warning: IPC 0.045664 < 0.05
Simulation CPU 0 panic: IPC 0.0052251 < 0.01
Simulation CPU 0 warning: IPC 0.021098 < 0.05
Simulation CPU 0 warning: IPC 0.020482 < 0.05
Simulation CPU 0 warning: IPC 0.020314 < 0.05
Simulation CPU 0 warning: IPC 0.038858 < 0.05
Simulation CPU 0 critical: IPC 0.011082 < 0.02
Simulation CPU 0 warning: IPC 0.047888 < 0.05
Simulation CPU 0 critical: IPC 0.016456 < 0.02
Simulation CPU 0 panic: IPC 0.003104 < 0.01
Simulation CPU 0 panic: IPC 0.0093379 < 0.01
Simulation CPU 0 critical: IPC 0.015509 < 0.02
Simulation CPU 0 panic: IPC 0.0093226 < 0.01
Simulation CPU 0 panic: IPC 0.0030953 < 0.01
Simulation CPU 0 warning: IPC 0.024829 < 0.05
Heartbeat CPU 0 instructions: 80000016 cycles: 3306090957 heartbeat IPC: 0.01957 cumulative IPC: 0.0242 (Simulation time: 04 hr 15 min 12 sec)
Simulation CPU 0 critical: IPC 0.019239 < 0.02
Simulation CPU 0 critical: IPC 0.018027 < 0.02
Simulation CPU 0 critical: IPC 0.01551 < 0.02
Simulation CPU 0 panic: IPC 0.0062118 < 0.01
Simulation CPU 0 warning: IPC 0.034449 < 0.05
Simulation CPU 0 warning: IPC 0.024476 < 0.05
Simulation CPU 0 warning: IPC 0.021707 < 0.05
Simulation CPU 0 panic: IPC 0.0031162 < 0.01
Simulation CPU 0 warning: IPC 0.031003 < 0.05
Simulation CPU 0 critical: IPC 0.015517 < 0.02
Simulation CPU 0 critical: IPC 0.011644 < 0.02
Simulation CPU 0 critical: IPC 0.019609 < 0.02
Simulation CPU 0 panic: IPC 0.0093115 < 0.01
Simulation CPU 0 critical: IPC 0.015503 < 0.02
Simulation CPU 0 panic: IPC 7.2e-06 < 0.01
Simulation CPU 0 panic: IPC 0.0030999 < 0.01
Simulation CPU 0 critical: IPC 0.014887 < 0.02
Simulation CPU 0 critical: IPC 0.014667 < 0.02
Simulation CPU 0 warning: IPC 0.035802 < 0.05
Simulation CPU 0 warning: IPC 0.045494 < 0.05
Simulation CPU 0 warning: IPC 0.029513 < 0.05
Simulation CPU 0 warning: IPC 0.029475 < 0.05
Simulation CPU 0 warning: IPC 0.049273 < 0.05
Simulation CPU 0 warning: IPC 0.03064 < 0.05
Heartbeat CPU 0 instructions: 90000018 cycles: 3613704772 heartbeat IPC: 0.03251 cumulative IPC: 0.02491 (Simulation time: 04 hr 40 min 25 sec)
Simulation CPU 0 warning: IPC 0.044167 < 0.05
Simulation CPU 0 critical: IPC 0.015484 < 0.02
Simulation CPU 0 warning: IPC 0.039333 < 0.05
Simulation CPU 0 panic: IPC 0.0015448 < 0.01
Simulation CPU 0 panic: IPC 0.0078785 < 0.01
Simulation CPU 0 panic: IPC 0.0031066 < 0.01
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 warning: IPC 0.049164 < 0.05
Simulation CPU 0 warning: IPC 0.024824 < 0.05
Simulation CPU 0 critical: IPC 0.01241 < 0.02
Simulation CPU 0 panic: IPC 0.0093118 < 0.01
Simulation CPU 0 warning: IPC 0.02434 < 0.05
Simulation CPU 0 panic: IPC 0.0097679 < 0.01
Simulation CPU 0 warning: IPC 0.029657 < 0.05
Simulation CPU 0 warning: IPC 0.029296 < 0.05
Heartbeat CPU 0 instructions: 100000020 cycles: 3842780096 heartbeat IPC: 0.04365 cumulative IPC: 0.02602 (Simulation time: 04 hr 59 min 13 sec)
Simulation CPU 0 critical: IPC 0.017163 < 0.02
Simulation CPU 0 warning: IPC 0.021101 < 0.05
Simulation CPU 0 panic: IPC 0.0099377 < 0.01
Simulation CPU 0 panic: IPC 0.009306 < 0.01
Simulation CPU 0 warning: IPC 0.037221 < 0.05
Simulation CPU 0 warning: IPC 0.027908 < 0.05
Simulation CPU 0 warning: IPC 0.033023 < 0.05
Simulation CPU 0 warning: IPC 0.025897 < 0.05
Simulation CPU 0 panic: IPC 0.0030953 < 0.01
Simulation CPU 0 critical: IPC 0.01553 < 0.02
Simulation CPU 0 critical: IPC 0.012412 < 0.02
Simulation CPU 0 panic: IPC 0.0047915 < 0.01
Simulation CPU 0 critical: IPC 0.015982 < 0.02
Simulation CPU 0 warning: IPC 0.029364 < 0.05
Simulation CPU 0 warning: IPC 0.029617 < 0.05
Simulation CPU 0 warning: IPC 0.029309 < 0.05
Simulation CPU 0 warning: IPC 0.027771 < 0.05
Simulation CPU 0 panic: IPC 0.0001359 < 0.01
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 panic: IPC 0.0026305 < 0.01
Simulation CPU 0 panic: IPC 0.0062024 < 0.01
Simulation CPU 0 warning: IPC 0.020108 < 0.05
Simulation CPU 0 panic: IPC 0.0016255 < 0.01
Simulation CPU 0 panic: IPC 0.0062184 < 0.01
Simulation CPU 0 critical: IPC 0.012414 < 0.02
Simulation CPU 0 warning: IPC 0.027767 < 0.05
Simulation CPU 0 critical: IPC 0.018799 < 0.02
Simulation CPU 0 panic: IPC 0.0062032 < 0.01
Simulation CPU 0 panic: IPC 0.0031018 < 0.01
Simulation CPU 0 panic: IPC 0.0062335 < 0.01
Simulation CPU 0 warning: IPC 0.032549 < 0.05
Simulation CPU 0 panic: IPC 0.0093185 < 0.01
Simulation CPU 0 panic: IPC 0.0062274 < 0.01
Heartbeat CPU 0 instructions: 110000020 cycles: 4256643556 heartbeat IPC: 0.02416 cumulative IPC: 0.02584 (Simulation time: 05 hr 33 min 05 sec)
Simulation CPU 0 warning: IPC 0.027736 < 0.05
Simulation CPU 0 warning: IPC 0.029631 < 0.05
Simulation CPU 0 warning: IPC 0.042779 < 0.05
Simulation CPU 0 critical: IPC 0.018666 < 0.02
Simulation CPU 0 warning: IPC 0.021714 < 0.05
Simulation CPU 0 warning: IPC 0.034818 < 0.05
Simulation CPU 0 warning: IPC 0.029271 < 0.05
Simulation CPU 0 warning: IPC 0.028989 < 0.05
Simulation CPU 0 warning: IPC 0.029971 < 0.05
Simulation CPU 0 warning: IPC 0.029653 < 0.05
Simulation CPU 0 warning: IPC 0.027254 < 0.05
Simulation CPU 0 panic: IPC 0.0031061 < 0.01
Simulation CPU 0 warning: IPC 0.027917 < 0.05
Simulation CPU 0 warning: IPC 0.027928 < 0.05
Simulation CPU 0 warning: IPC 0.02941 < 0.05
Simulation CPU 0 panic: IPC 0.0015956 < 0.01
Simulation CPU 0 warning: IPC 0.040336 < 0.05
Simulation CPU 0 panic: IPC 0.0031022 < 0.01
Simulation CPU 0 warning: IPC 0.034124 < 0.05
Simulation CPU 0 warning: IPC 0.033681 < 0.05
Simulation CPU 0 warning: IPC 0.03104 < 0.05
Simulation CPU 0 panic: IPC 0.009315 < 0.01
Simulation CPU 0 panic: IPC 0.0030953 < 0.01
Simulation CPU 0 critical: IPC 0.012429 < 0.02
Simulation CPU 0 panic: IPC 0.000472 < 0.01
Simulation CPU 0 panic: IPC 0.0026337 < 0.01
Simulation CPU 0 panic: IPC 0.0062042 < 0.01
Simulation CPU 0 panic: IPC 0.0031006 < 0.01
Simulation CPU 0 critical: IPC 0.019854 < 0.02
Simulation CPU 0 warning: IPC 0.03287 < 0.05
Simulation CPU 0 critical: IPC 0.01552 < 0.02
Simulation CPU 0 warning: IPC 0.021712 < 0.05
Simulation CPU 0 panic: IPC 0.0031102 < 0.01
Simulation CPU 0 panic: IPC 0.0031226 < 0.01
Simulation CPU 0 critical: IPC 0.0124 < 0.02
[ERROR_CYCLE] Error added at CPU cycle 4648416150, interval 1, pending count: 1
Simulation CPU 0 warning: IPC 0.040328 < 0.05
[DRAM_CYCLE_ERROR] Cycle-based error applied! address=0x420762470 additional_latency=2459910500 cycles
Simulation CPU 0 panic: IPC 0 < 0.01
Simulation CPU 0 panic: IPC 0.0031012 < 0.01
Heartbeat CPU 0 instructions: 120000024 cycles: 4671102129 heartbeat IPC: 0.02413 cumulative IPC: 0.02569 (Simulation time: 06 hr 05 min 55 sec)
Simulation CPU 0 warning: IPC 0.031003 < 0.05
Simulation CPU 0 warning: IPC 0.021715 < 0.05
Simulation CPU 0 warning: IPC 0.021711 < 0.05
Simulation CPU 0 critical: IPC 0.012397 < 0.02
Simulation CPU 0 warning: IPC 0.024816 < 0.05
Simulation CPU 0 warning: IPC 0.027167 < 0.05
Simulation CPU 0 warning: IPC 0.029816 < 0.05
Simulation CPU 0 warning: IPC 0.037823 < 0.05
Simulation CPU 0 warning: IPC 0.026159 < 0.05
Simulation CPU 0 warning: IPC 0.024052 < 0.05
Simulation CPU 0 warning: IPC 0.032923 < 0.05
Simulation CPU 0 warning: IPC 0.025996 < 0.05
Simulation CPU 0 panic: IPC 0.0061998 < 0.01
Simulation CPU 0 warning: IPC 0.043409 < 0.05
Simulation CPU 0 critical: IPC 0.015508 < 0.02
Simulation CPU 0 critical: IPC 0.012404 < 0.02
Simulation CPU 0 panic: IPC 0.0031006 < 0.01
Simulation CPU 0 warning: IPC 0.027915 < 0.05
Simulation CPU 0 critical: IPC 0.018163 < 0.02
Simulation CPU 0 critical: IPC 0.012836 < 0.02
Simulation CPU 0 warning: IPC 0.040332 < 0.05
Simulation CPU 0 panic: IPC 0.0031058 < 0.01
Simulation CPU 0 warning: IPC 0.031006 < 0.05
Simulation CPU 0 warning: IPC 0.032863 < 0.05
Simulation CPU 0 critical: IPC 0.015512 < 0.02
Simulation CPU 0 warning: IPC 0.034125 < 0.05
Simulation CPU 0 critical: IPC 0.015505 < 0.02
Simulation CPU 0 panic: IPC 0.0062091 < 0.01
Simulation CPU 0 panic: IPC 0.0035924 < 0.01
Simulation CPU 0 panic: IPC 0.0026332 < 0.01
Simulation CPU 0 warning: IPC 0.027907 < 0.05
Simulation CPU 0 warning: IPC 0.021717 < 0.05
Simulation CPU 0 critical: IPC 0.012402 < 0.02
Simulation CPU 0 critical: IPC 0.01855 < 0.02
Simulation CPU 0 critical: IPC 0.012459 < 0.02
